form	token_urn	expanded_form	presentation_form
Κρέοντ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:35.1.text.token5		Κρέοντ’
Πηλιάδ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:389.1.text.token4		Πηλιάδ’
αἰθέρ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:510.1.text.token4		αἰθέρ’
αἰθέρ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:653.1.text.token5		αἰθέρ’
αἰάξετ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1053.1.text.token4		αἰάξετ’
αἴρεσθ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:147.1.text.token3		αἴρεσθ’
αἵματ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:894.1.text.token2		αἵματ’
αἷμ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:831.1.text.token4		αἷμ’
βλέμμ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:306.1.text.token4		βλέμμ’
βοτῆρ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:424.1.text.token1		βοτῆρ’
βάκχευσ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1142.1.text.token7		βάκχευσ’
βέβακ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:768.1.text.token1		βέβακ’
βέβηκ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:24.1.text.token1		βέβηκ’
βέβηκ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:621.1.text.token1		βέβηκ’
γαῖ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:754.1.text.token4		γαῖ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:95.1.text.token3		γένοιτ’
γέροντ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:42.1.text.token1		γέροντ’
γέροντ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:544.1.text.token6		γέροντ’
γέροντ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:556.1.text.token5		γέροντ’
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:331.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:517.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:551.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:557.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:611.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:716.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:717.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:857.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:861.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1061.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1116.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1202.1.text.token5	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1228.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1239.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1251.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1302.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1414.1.text.token2	γε	γε
δεδόρκατ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:229.1.text.token1		δεδόρκατ’
δεῦρ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:520.1.text.token1	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:724.1.text.token5	δεῦρο	δεῦρο
διαντλοῦσ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1373.1.text.token2		διαντλοῦσ’
διαφυγόνθ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:592.1.text.token3		διαφυγόνθ’
διεπέρασ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:830.1.text.token4		διεπέρασ’
διώλεσ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1364.1.text.token1		διώλεσ’
δι’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:356.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:410.1.text.token3	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:838.1.text.token4	διά	διά
δρῶσ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:858.1.text.token3		δρῶσ’
δυσγένει’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:810.1.text.token2		δυσγένει’
δυστάλαιν’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:456.1.text.token3		δυστάλαιν’
δυσόμεσθ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:873.1.text.token6		δυσόμεσθ’
δάκρυ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1356.1.text.token5		δάκρυ’
δάμαρθ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:704.1.text.token6		δάμαρθ’
δάμαρθ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1380.1.text.token5		δάμαρθ’
δάμαρτ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1014.1.text.token4		δάμαρτ’
δέδορχ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1089.1.text.token5		δέδορχ’
δέμνι’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:108.1.text.token2		δέμνι’
δέσμ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1055.1.text.token2		δέσμ’
δήσαντ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1124.1.text.token4		δήσαντ’
δόξ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:511.1.text.token8		δόξ’
δύναιθ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1350.1.text.token4		δύναιθ’
δώματ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:435.1.text.token1		δώματ’
δώματ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:610.1.text.token4		δώματ’
δώματ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:791.2.text.token1		δώματ’
δῶρ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:1326.1.text.token5		δῶρ’
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:56.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:73.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:75.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:77.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:94.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:105.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg009.fu.sp:106.1.text.token5	δέ	δέ
