form	token_urn	expanded_form	presentation_form
Βάττʼ	urn:cts:greekLit:tlg0016.tlg001.grc:4.155.token.120		Βάττʼ
Διʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.47.token.101		Διʼ
Διʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.48.token.85		Διʼ
Δίʼ	urn:cts:greekLit:tlg0016.tlg001.grc:7.141.token.104	Δία	Δία
Κατʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.84.token.207		Κατʼ
Μετʼ	urn:cts:greekLit:tlg0016.tlg001.grc:7.9a.token.1		Μετʼ
Οὐδʼ	urn:cts:greekLit:tlg0016.tlg001.grc:3.34.token.120		Οὐδʼ
Οὐδʼ	urn:cts:greekLit:tlg0016.tlg001.grc:4.45.token.31		Οὐδʼ
Οὐδʼ	urn:cts:greekLit:tlg0016.tlg001.grc:9.8.token.55		Οὐδʼ
Ταῦτʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.92.token.74		Ταῦτʼ
Ταῦτʼ	urn:cts:greekLit:tlg0016.tlg001.grc:7.130.token.57		Ταῦτʼ
Τότʼ	urn:cts:greekLit:tlg0016.tlg001.grc:8.77.token.76		Τότʼ
βούλοιτʼ	urn:cts:greekLit:tlg0016.tlg001.grc:4.143.token.66		βούλοιτʼ
γʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.174.token.215	γε	γε
γʼ	urn:cts:greekLit:tlg0016.tlg001.grc:7.141.token.157	γε	γε
γενοίατʼ	urn:cts:greekLit:tlg0016.tlg001.grc:7.103.token.194		γενοίατʼ
γένοιτʼ	urn:cts:greekLit:tlg0016.tlg001.grc:8.101.token.99		γένοιτʼ
γίνοιτʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.16.token.107		γίνοιτʼ
γίνοιτʼ	urn:cts:greekLit:tlg0016.tlg001.grc:6.108.token.81		γίνοιτʼ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.2.token.45	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.9.token.18	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.9.token.82	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.32.token.20	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.32.token.359	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.32.token.431	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.47.token.48	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.47.token.105	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.47.token.142	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.62.token.155	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.62.token.165	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.65.token.154	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.82.token.96	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.92.token.82	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.92.token.89	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.94.token.211	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.96.token.83	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.97.token.81	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.98.token.29	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.98.token.161	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.98.token.179	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.109.token.112	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.111.token.21	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.120.token.277	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.123.token.49	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.133.token.124	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.133.token.162	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.134.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.135.token.46	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.136.token.32	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.155.token.101	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.155.token.213	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.159.token.69	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.169.token.15	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.187.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.191.token.185	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.196.token.127	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.198.token.15	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.206.token.100	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.207.token.79	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.210.token.52	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.211.token.81	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.214.token.173	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:1.215.token.67	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.3.token.89	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.11.token.62	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.15.token.187	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.21.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.26.token.109	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.28.token.49	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.28.token.125	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.29.token.24	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.29.token.238	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.37.token.27	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.39.token.94	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.40.token.18	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.41.token.152	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.41.token.197	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.49.token.56	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.50.token.30	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.50.token.130	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.56.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.59.token.63	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.62.token.53	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.65.token.156	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.65.token.168	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.65.token.186	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.65.token.215	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.66.token.132	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.66.token.151	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.70.token.10	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.71.token.58	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.76.token.42	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.84.token.19	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.90.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.93.token.126	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.93.token.143	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.98.token.57	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.104.token.42	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.107.token.101	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.118.token.71	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.125.token.120	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.125.token.186	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.133.token.70	δέ	δέ
δʼ	urn:cts:greekLit:tlg0016.tlg001.grc:2.135.token.111	δέ	δέ
